beechnut,time
9.48591,24.0236
9.48591,24.0403
9.48591,24.0572
9.48591,24.0748
9.48591,24.0902
9.48591,24.1085
9.48591,24.1233
9.48591,24.141
9.48591,24.1582
9.48591,24.1729
9.48591,24.1909
9.48591,24.2078
9.48591,24.2239
9.48591,24.2405
9.48591,24.2588
9.48591,24.273
9.48591,24.2904
9.48591,24.3077
9.48591,24.3235
9.48591,24.341
9.48591,24.3579
9.48591,24.3737
9.48591,24.3904
9.48591,24.4077
9.48591,24.4236
9.48591,24.4402
9.48591,24.4577
9.48591,24.4752
9.48591,24.4906
9.48591,24.5081
9.48591,24.5233
9.48591,24.541
9.48591,24.5577
9.48591,24.5738
9.48591,24.59
9.48591,24.6074
9.48591,24.6234
9.48591,24.6414
9.48591,24.6566
9.48591,24.6751
9.48591,24.6902
9.48591,24.7074
9.48591,24.7247
9.48591,24.7415
9.48591,24.7568
9.48591,24.7733
9.48591,24.7912
9.48591,24.8074
9.48591,24.8248
9.48591,24.8409
9.48591,24.8566
9.48591,24.8732
9.48591,24.8901
9.48591,24.9074
9.48591,24.9247
9.48591,24.9401
9.48591,24.9564
9.48591,24.9733
9.48591,24.9903
9.48591,25.0073
9.48591,25.0249
9.48591,25.0402
9.48591,25.0582
9.48591,25.0731
9.48591,25.0907
9.48591,25.108
9.48591,25.1237
9.48591,25.141
9.48591,25.158
9.48591,25.1736
9.48591,25.1901
9.48591,25.2082
9.48591,25.2246
9.48591,25.24
9.48591,25.2573
9.48591,25.2733
9.48591,25.2907
9.48591,25.3077
9.48591,25.3253
9.48591,25.34
9.48591,25.3572
9.48591,25.3733
9.48591,25.3902
9.48591,25.4077
9.48591,25.4247
9.48591,25.4401
9.48591,25.4576
9.48591,25.4748
9.48591,25.4907
9.48591,25.5072
9.48591,25.5232
9.48591,25.5416
9.48591,25.5568
9.48591,25.5733
9.48591,25.591
9.48591,25.6075
9.48591,25.6244
9.48591,25.6398
9.48591,25.6582
9.48591,25.6736
9.48591,25.6909
9.48591,25.7087
9.48591,25.7232
9.48591,25.7403
9.48591,25.7575
9.48591,25.7753
9.48591,25.79
9.48591,25.8077
9.48591,25.8249
9.48591,25.8419
9.48591,25.8569
9.48591,25.8735
9.48591,25.8918
9.50574,25.9076
9.50574,25.9239
9.50574,25.942
9.50574,25.9581
9.50574,25.9738
9.50574,25.9913
9.50574,26.0069
9.50574,26.0243
9.50574,26.0411
9.50574,26.0589
9.50574,26.0736
9.50574,26.0908
9.50574,26.1069
9.50574,26.1235
9.50574,26.1408
9.50574,26.158
9.50574,26.1732
9.50574,26.1909
9.50574,26.2079
9.50574,26.2237
9.50574,26.2402
9.50574,26.2579
9.50574,26.2744
9.50574,26.292
9.50574,26.3087
9.50574,26.3242
9.50574,26.3406
9.50574,26.3575
9.50574,26.3748
9.50574,26.3902
9.50574,26.4075
9.50574,26.4231
9.50574,26.4408
9.50574,26.4574
9.50574,26.4742
9.50574,26.492
9.50574,26.5073
9.50574,26.523
9.50574,26.54
9.50574,26.557
9.50574,26.5741
9.50574,26.5916
9.50574,26.6067
9.50574,26.6238
9.50574,26.6413
9.50574,26.6578
9.50574,26.6734
9.50574,26.6898
9.50574,26.7072
9.50574,26.7232
9.50574,26.7411
9.50574,26.7575
9.50574,26.7746
9.50574,26.792
9.50574,26.8067
9.50574,26.8244
9.50574,26.8398
9.50574,26.8575
9.50574,26.8741
9.50574,26.8911
9.50574,26.9066
9.50574,26.9241
9.50574,26.9398
9.50574,26.9568
9.50574,26.9739
9.50574,26.9912
9.50574,27.0066
9.50574,27.0238
9.50574,27.041
9.50574,27.0569
9.50574,27.0734
9.50574,27.0914
9.50574,27.1078
9.50574,27.123
9.50574,27.1403
9.50574,27.1566
9.50574,27.1737
9.50574,27.1907
9.50574,27.2078
9.50574,27.2246
9.50574,27.24
9.50574,27.2572
9.50574,27.2736
9.50574,27.2901
9.50574,27.307
9.50574,27.3248
9.50574,27.3402
9.50574,27.3573
9.50574,27.375
9.50574,27.3901
9.50574,27.4072
9.50574,27.4235
9.50574,27.4409
9.50574,27.4572
9.50574,27.4753
9.50574,27.4916
9.50574,27.5064
9.50574,27.5236
9.50574,27.5409
9.50574,27.5587
9.50574,27.5736
9.50574,27.5909
9.50574,27.6076
9.50574,27.6253
9.50574,27.6404
9.50574,27.6577
9.50574,27.6736
9.50574,27.6899
9.50574,27.7074
9.50574,27.7245
9.50574,27.7399
9.50574,27.7574
9.50574,27.7744
9.50574,27.7901
9.50574,27.8064
9.50574,27.8241
9.50574,27.8403
9.50574,27.8577
9.50574,27.8739
9.50574,27.892
9.50574,27.9082
9.50574,27.9231
9.50574,27.9402
9.50574,27.9575
9.50574,27.9751
9.50574,27.9903
9.5756,28.0075
9.5756,28.0242
9.5756,28.0419
9.5756,28.0569
9.5756,28.0741
9.5756,28.0899
9.5756,28.1067
9.5756,28.1241
9.5756,28.1412
9.5756,28.1567
9.5756,28.174
9.5756,28.191
9.5756,28.2066
9.5756,28.2233
9.5756,28.241
9.5756,28.2572
9.5756,28.2746
9.5756,28.2907
9.5756,28.3068
9.5756,28.3232
9.5756,28.34
9.5756,28.3574
9.5756,28.3747
9.5756,28.3899
9.5756,28.4065
9.5756,28.4233
9.5756,28.44
9.5756,28.4568
9.5756,28.4743
9.5756,28.4898
9.5756,28.5077
9.5756,28.5239
9.5756,28.5414
9.5756,28.5565
9.5756,28.5742
9.5756,28.5916
9.5756,28.6067
9.5756,28.6244
9.5756,28.641
9.5756,28.6567
9.5756,28.6751
9.5756,28.6903
9.5756,28.7065
9.5756,28.7244
9.5756,28.7408
9.5756,28.7575
9.5756,28.775
9.5756,28.7904
9.5756,28.8075
9.5756,28.8233
9.5756,28.8406
9.5756,28.8573
9.5756,28.8741
9.5756,28.8921
9.5756,28.9073
9.5756,28.9253
9.5756,28.9399
9.5756,28.9568
9.5756,28.9737
9.5756,28.9917
9.5756,29.0067
9.5756,29.0237
9.5756,29.042
9.5756,29.0583
9.5756,29.074
9.5756,29.0903
9.5756,29.1077
9.5756,29.1237
9.5756,29.1416
9.5756,29.1578
9.5756,29.1746
9.5756,29.1898
9.5756,29.2067
9.5756,29.2243
9.5756,29.2397
9.5756,29.2575
9.5756,29.2741
9.5756,29.291
9.5756,29.3069
9.5756,29.3246
9.5756,29.3401
9.5756,29.357
9.5756,29.374
9.5756,29.3911
9.5756,29.407
9.5756,29.4239
9.5756,29.441
9.5756,29.4571
9.5756,29.4733
9.5756,29.4913
9.5756,29.5076
9.5756,29.5254
9.5756,29.5406
9.5756,29.5568
9.5756,29.574
9.5756,29.5908
9.5756,29.6081
9.5756,29.6252
9.5756,29.6408
9.5756,29.6569
9.5756,29.6733
9.5756,29.6907
9.5756,29.7076
9.5756,29.7232
9.5756,29.7409
9.5756,29.7579
9.5756,29.7737
9.5756,29.7899
9.5756,29.8075
9.5756,29.8239
9.5756,29.8411
9.5756,29.8574
9.5756,29.8733
9.5756,29.8916
9.5756,29.907
9.5756,29.9238
9.5756,29.9411
9.5756,29.9584
9.5756,29.9732
9.5756,29.9899
9.5756,30.0087
9.5756,30.0236
9.5756,30.0412
9.5756,30.0565
9.5756,30.0744
9.57573,30.0908
9.57573,30.1081
9.57573,30.125
9.57573,30.1407
9.57573,30.1583
9.57573,30.1754
9.57573,30.1912
9.57573,30.2074
9.57573,30.2253
9.57573,30.2415
9.57573,30.2565
9.57573,30.2751
9.57573,30.2906
9.57573,30.3074
9.57573,30.3243
9.57573,30.3414
9.57573,30.3567
9.57573,30.3739
9.57573,30.39
9.57573,30.407
9.57573,30.4235
9.57573,30.4404
9.57573,30.458
9.57573,30.4735
9.57573,30.4916
9.57573,30.5081
9.57573,30.5235
9.57573,30.5405
9.57573,30.5582
9.57573,30.5732
9.57573,30.5904
9.57573,30.6083
9.57573,30.6246
9.57573,30.6406
9.57573,30.6571
9.57573,30.6744
9.57573,30.6898
9.57573,30.7088
9.57573,30.725
9.57573,30.742
9.57573,30.7572
9.57573,30.7741
9.57573,30.792
9.57573,30.8069
9.57573,30.8251
9.57573,30.8416
9.57573,30.8567
9.57573,30.8741
9.57573,30.8917
9.57573,30.9076
9.57573,30.9243
9.57573,30.9414
9.57573,30.9583
9.57573,30.9734
9.57573,30.99
9.57573,31.008
9.57573,31.0241
9.57573,31.0403
9.57573,31.058
9.57573,31.0744
9.57573,31.0917
9.57573,31.107
9.57573,31.1237
9.57573,31.1421
9.57573,31.1567
9.57573,31.174
9.57573,31.191
9.57573,31.2066
9.57573,31.2234
9.57573,31.2412
9.57573,31.2577
9.57573,31.2749
9.57573,31.2904
9.57573,31.308
9.57573,31.3235
9.57573,31.3406
9.57573,31.3577
9.57573,31.3746
9.57573,31.3923
9.57573,31.4071
9.57573,31.4241
9.57573,31.4402
9.57573,31.4587
9.57573,31.4743
9.57573,31.4908
9.57573,31.5081
9.57573,31.5236
9.57573,31.5408
9.57573,31.557
9.57573,31.574
9.57573,31.5914
9.57573,31.6087
9.57573,31.6238
9.57573,31.6402
9.57573,31.6566
9.57573,31.674
9.57573,31.6912
9.57573,31.7066
9.57573,31.7241
9.57573,31.7411
9.57573,31.7573
9.57573,31.7735
9.57573,31.7913
9.57573,31.8077
9.57573,31.8251
9.57573,31.8412
9.57573,31.8569
9.57573,31.8733
9.57573,31.8902
9.57573,31.9075
9.57573,31.9248
9.57573,31.9401
9.57573,31.9571
9.57573,31.9744
9.57573,31.9912
9.57573,32.009
9.57573,32.0239
9.57573,32.0412
9.57573,32.0571
9.57573,32.0737
9.57573,32.0909
9.57573,32.108
9.57573,32.1236
9.57573,32.1409
9.57573,32.1579
9.58432,32.1737
9.58432,32.1899
9.58432,32.2078
9.58432,32.2242
9.58432,32.2416
9.58432,32.2577
9.58432,32.2734
9.58432,32.2918
9.58432,32.3068
9.58432,32.3243
9.58432,32.3415
9.58432,32.3568
9.58432,32.3737
9.58432,32.3911
9.58432,32.4076
9.58432,32.4251
9.58432,32.4402
9.58432,32.4576
9.58432,32.4737
9.58432,32.4905
9.58432,32.5077
9.58432,32.5249
9.58432,32.5404
9.58432,32.5581
9.58432,32.5751
9.58432,32.5909
9.58432,32.6073
9.58432,32.6251
9.58432,32.6422
9.58432,32.6572
9.58432,32.6732
9.58432,32.6912
9.58432,32.7075
9.58432,32.7244
9.58432,32.7418
9.58432,32.7566
9.58432,32.7744
9.58432,32.7898
9.58432,32.8071
9.58432,32.8238
9.58432,32.8406
9.58432,32.8582
9.58432,32.8735
9.58432,32.8914
9.58432,32.9079
9.58432,32.9254
9.58432,32.9405
9.58432,32.958
9.58432,32.9732
9.58432,32.9903
9.58432,33.0082
9.58432,33.0245
9.58432,33.0401
9.58432,33.0584
9.58432,33.0736
9.58432,33.0922
9.58432,33.1075
9.58432,33.1238
9.58432,33.1407
9.58432,33.158
9.58432,33.1751
9.58432,33.1905
9.58432,33.2067
9.58432,33.2233
9.58432,33.24
9.58432,33.2567
9.58432,33.2744
9.58432,33.2916
9.58432,33.3078
9.58432,33.324
9.58432,33.3413
9.58432,33.3584
9.58432,33.3736
9.58432,33.3912
9.58432,33.4082
9.58432,33.424
9.58432,33.4404
9.58432,33.4583
9.58432,33.4749
9.58432,33.4903
9.58432,33.507
9.58432,33.5251
9.58432,33.5414
9.58432,33.5582
9.58432,33.5736
9.58432,33.5903
9.58432,33.6081
9.58432,33.6233
9.58432,33.6412
9.58432,33.6577
9.58432,33.6746
9.58432,33.6901
9.58432,33.7076
9.58432,33.7235
9.58432,33.7406
9.58432,33.7577
9.58432,33.7748
9.58432,33.7902
9.58432,33.8072
9.58432,33.8245
9.58432,33.84
9.58432,33.8584
9.58432,33.8741
9.58432,33.8906
9.58432,33.9081
9.58432,33.9234
9.58432,33.9424
9.58432,33.9585
9.58432,33.9735
9.58432,33.9909
9.58432,34.0076
9.58432,34.0257
9.58432,34.0404
9.58432,34.0589
9.58432,34.0732
9.58432,34.0901
9.58432,34.1078
9.58432,34.1255
9.58432,34.1405
9.58432,34.1584
9.58432,34.1756
9.58432,34.1905
9.58432,34.2066
9.58432,34.2237
9.58432,34.2401
9.58604,34.2579
9.58604,34.2745
9.58604,34.2924
9.58604,34.3067
9.58604,34.3242
9.58604,34.3415
9.58604,34.357
9.58604,34.3743
9.58604,34.3914
9.58604,34.4088
9.58604,34.4238
9.58604,34.4414
9.58604,34.4575
9.58604,34.4743
9.58604,34.4917
9.58604,34.5068
9.58604,34.5246
9.58604,34.5401
9.58604,34.5569
9.58604,34.5747
9.58604,34.591
9.58604,34.6068
9.58604,34.6252
9.58604,34.6408
9.58604,34.6568
9.58604,34.6746
9.58604,34.6909
9.58604,34.7078
9.58604,34.7252
9.58604,34.74
9.58604,34.7579
9.58604,34.7733
9.58604,34.7908
9.58604,34.8075
9.58604,34.8245
9.58604,34.8399
9.58604,34.8577
9.58604,34.8733
9.58604,34.89
9.58604,34.9072
9.58604,34.9242
9.58604,34.9418
9.58604,34.9567
9.58604,34.9736
9.58604,34.9917
9.58604,35.008
9.58604,35.0238
9.58604,35.04
9.58604,35.0573
9.58604,35.0733
9.58604,35.0913
9.58604,35.1077
9.58604,35.1245
9.58604,35.1421
9.58604,35.1568
9.58604,35.1744
9.58604,35.19
9.58604,35.2077
9.58604,35.2244
9.58604,35.2411
9.58604,35.2586
9.58604,35.274
9.58604,35.2918
9.58604,35.3067
9.58604,35.3238
9.58604,35.3407
9.58604,35.3582
9.58604,35.3737
9.58604,35.3903
9.58604,35.4085
9.58604,35.4249
9.58604,35.4406
9.58604,35.4569
9.58604,35.4745
9.58604,35.4905
9.58604,35.5092
9.58604,35.5233
9.58604,35.5401
9.58604,35.5575
9.58604,35.5744
9.58604,35.5923
9.58604,35.6072
9.58604,35.6256
9.58604,35.6403
9.58604,35.6575
9.58604,35.6751
9.58604,35.6906
9.58604,35.7075
9.58604,35.7255
9.58604,35.7404
9.58604,35.7573
9.58604,35.7738
9.58604,35.7912
9.58604,35.8076
9.58604,35.8234
9.58604,35.8418
9.58604,35.8571
9.58604,35.874
9.58604,35.8915
9.58604,35.9067
9.58604,35.9238
9.58604,35.9409
9.58604,35.9575
9.58604,35.9757
9.58604,35.9905
9.58604,36.0079
9.58604,36.024
9.58604,36.0404
9.58604,36.0578
9.58604,36.0748
9.58604,36.0904
9.58604,36.1081
9.58604,36.125
9.58604,36.1407
9.58604,36.1571
9.58604,36.1747
9.58604,36.1912
9.58604,36.2084
9.58604,36.2247
9.58604,36.2406
9.58604,36.2569
9.58604,36.2739
9.58604,36.2911
9.58604,36.309
9.58604,36.324
9.58604,36.3401
9.5674,36.3576
9.5674,36.3741
9.5674,36.391
9.5674,36.4089
9.5674,36.4242
9.5674,36.44
9.5674,36.4571
9.5674,36.4741
9.5674,36.4911
9.5674,36.5088
9.5674,36.524
9.5674,36.5413
9.5674,36.5573
9.5674,36.5738
9.5674,36.5918
9.5674,36.6083
9.5674,36.6235
9.5674,36.641
9.5674,36.6567
9.5674,36.674
9.5674,36.6911
9.5674,36.7082
9.5674,36.7255
9.5674,36.7408
9.5674,36.7568
9.5674,36.7739
9.5674,36.7913
9.5674,36.8085
9.5674,36.8243
9.5674,36.8418
9.5674,36.8566
9.5674,36.8745
9.5674,36.8909
9.5674,36.9066
9.5674,36.9251
9.5674,36.9403
9.5674,36.9589
9.5674,36.9748
9.5674,36.9911
9.5674,37.0079
9.5674,37.0255
9.5674,37.0403
9.5674,37.0581
9.5674,37.0734
9.5674,37.0911
9.5674,37.1078
9.5674,37.1247
9.5674,37.1402
9.5674,37.1577
9.5674,37.1733
9.5674,37.19
9.5674,37.207
9.5674,37.2241
9.5674,37.2417
9.5674,37.2567
9.5674,37.2737
9.5674,37.2917
9.5674,37.3082
9.5674,37.3239
9.5674,37.3402
9.5674,37.3576
9.5674,37.3736
9.5674,37.3918
9.5674,37.408
9.5674,37.4249
9.5674,37.4402
9.5674,37.457
9.5674,37.4748
9.5674,37.4901
9.5674,37.5075
9.5674,37.5242
9.5674,37.541
9.5674,37.5585
9.5674,37.5738
9.5674,37.5917
9.5674,37.6083
9.5674,37.6234
9.5674,37.6408
9.5674,37.6584
9.5674,37.6735
9.5674,37.6908
9.5674,37.7068
9.5674,37.7233
9.5674,37.7413
9.5674,37.7578
9.5674,37.7753
9.5674,37.7906
9.5674,37.807
9.5674,37.824
9.5674,37.8407
9.5674,37.8582
9.5674,37.875
9.5674,37.8905
9.5674,37.9066
9.5674,37.9238
9.5674,37.9405
9.5674,37.9576
9.5674,37.9734
9.5674,37.9911
9.5674,38.008
9.5674,38.0239
9.5674,38.0402
9.5674,38.058
9.5674,38.0742
9.5674,38.0915
9.5674,38.1078
9.5674,38.1236
9.5674,38.1423
9.5674,38.157
9.5674,38.1743
9.5674,38.1919
9.5674,38.2071
9.5674,38.2236
9.5674,38.2405
9.5674,38.257
9.5674,38.2741
9.5674,38.2917
9.5674,38.3075
9.5674,38.3235
9.5674,38.3403
9.5674,38.3574
9.5674,38.3743
9.5674,38.3919
9.5674,38.4069
9.5674,38.424
9.56189,38.4422
9.56189,38.4585
9.56189,38.4742
9.56189,38.4905
9.56189,38.5078
9.56189,38.5244
9.56189,38.5404
9.56189,38.5568
9.56189,38.5738
9.56189,38.5912
9.56189,38.6083
9.56189,38.6235
9.56189,38.6403
9.56189,38.6567
9.56189,38.674
9.56189,38.6912
9.56189,38.7068
9.56189,38.7245
9.56189,38.7416
9.56189,38.7573
9.56189,38.7736
9.56189,38.7915
9.56189,38.8081
9.56189,38.8235
9.56189,38.842
9.56189,38.8575
9.56189,38.8738
9.56189,38.8907
9.56189,38.9081
9.56189,38.9258
9.56189,38.9409
9.56189,38.9567
9.56189,38.9739
9.56189,38.9906
9.56189,39.0076
9.56189,39.0256
9.56189,39.0411
9.56189,39.057
9.56189,39.0738
9.56189,39.0908
9.56189,39.108
9.56189,39.1258
9.56189,39.1409
9.56189,39.1581
9.56189,39.174
9.56189,39.1905
9.56189,39.2085
9.56189,39.2249
9.56189,39.2402
9.56189,39.2574
9.56189,39.2734
9.56189,39.2904
9.56189,39.3076
9.56189,39.3249
9.56189,39.3422
9.56189,39.3574
9.56189,39.3733
9.56189,39.3906
9.56189,39.4071
9.56189,39.424
9.56189,39.4418
9.56189,39.4573
9.56189,39.4745
9.56189,39.4904
9.56189,39.5067
9.56189,39.5248
9.56189,39.5412
9.56189,39.5586
9.56189,39.5749
9.56189,39.5909
9.56189,39.6073
9.56189,39.6241
9.56189,39.6418
9.56189,39.657
9.56189,39.6743
9.56189,39.6901
9.56189,39.7077
9.56189,39.7246
9.56189,39.7415
9.56189,39.7571
9.56189,39.7748
9.56189,39.7904
9.56189,39.8074
9.56189,39.8247
9.56189,39.8419
9.56189,39.8571
9.56189,39.8738
9.56189,39.8904
9.56189,39.9084
9.56189,39.9247
9.56189,39.9404
9.56189,39.959
9.56189,39.9744
9.56189,39.9917
9.56189,40.0071
9.56189,40.0245
9.56189,40.0413
9.56189,40.059
9.56189,40.0737
9.56189,40.091
9.56189,40.1072
9.56189,40.1238
9.56189,40.1413
9.56189,40.1582
9.56189,40.1737
9.56189,40.1913
9.56189,40.2082
9.56189,40.2241
9.56189,40.2403
9.56189,40.2578
9.56189,40.2742
9.56189,40.2916
9.56189,40.3083
9.56189,40.3241
9.56189,40.3404
9.56189,40.3576
9.56189,40.375
9.56189,40.3906
9.56189,40.4079
9.56189,40.4234
9.56189,40.441
9.56189,40.4575
9.56189,40.4745
9.56189,40.4901
9.56189,40.5077
9.56189,40.5235
9.54075,40.5405
9.54075,40.5579
9.54075,40.5748
9.54075,40.5904
9.54075,40.6076
9.54075,40.6248
9.54075,40.6412
9.54075,40.6574
9.54075,40.6756
9.54075,40.6918
9.54075,40.7072
9.54075,40.7247
9.54075,40.7405
9.54075,40.7578
9.54075,40.7748
9.54075,40.7926
9.54075,40.8076
9.54075,40.8251
9.54075,40.8413
9.54075,40.8577
9.54075,40.8752
9.54075,40.8904
9.54075,40.9084
9.54075,40.9234
9.54075,40.9407
9.54075,40.9567
9.54075,40.9735
9.54075,40.9915
9.54075,41.008
9.54075,41.0256
9.54075,41.0409
9.54075,41.0571
9.54075,41.074
9.54075,41.0908
9.54075,41.1083
9.54075,41.125
9.54075,41.1403
9.54075,41.1577
9.54075,41.1758
9.54075,41.1901
9.54075,41.207
9.54075,41.2248
9.54075,41.2402
9.54075,41.2572
9.54075,41.2751
9.54075,41.2924
9.54075,41.3076
9.54075,41.3239
9.54075,41.3411
9.54075,41.3575
9.54075,41.3751
9.54075,41.3916
9.54075,41.4072
9.54075,41.4235
9.54075,41.4412
9.54075,41.4586
9.54075,41.4739
9.54075,41.4911
9.54075,41.5079
9.54075,41.5256
9.54075,41.5404
9.54075,41.5579
9.54075,41.574
9.54075,41.5904
9.54075,41.6078
9.54075,41.6248
9.54075,41.6407
9.54075,41.6582
9.54075,41.6756
9.54075,41.6914
9.54075,41.7078
9.54075,41.7236
9.54075,41.7401
9.54075,41.7576
9.54075,41.7738
9.54075,41.7926
9.54075,41.807
9.54075,41.824
9.54075,41.8413
9.54075,41.8582
9.54075,41.8734
9.54075,41.8908
9.54075,41.909
9.54075,41.9237
9.54075,41.9408
9.54075,41.9584
9.54075,41.974
9.54075,41.9909
9.54075,42.0091
9.54075,42.0238
9.54075,42.0407
9.54075,42.0573
9.54075,42.0747
9.54075,42.0911
9.54075,42.1068
9.54075,42.1252
9.54075,42.1406
9.54075,42.1575
9.54075,42.1749
9.54075,42.1902
9.54075,42.2073
9.54075,42.2246
9.54075,42.2414
9.54075,42.259
9.54075,42.2738
9.54075,42.2912
9.54075,42.3077
9.54075,42.3243
9.54075,42.3417
9.54075,42.359
9.54075,42.3744
9.54075,42.3923
9.54075,42.407
9.54075,42.4246
9.54075,42.441
9.54075,42.459
9.54075,42.4754
9.54075,42.4906
9.54075,42.5072
9.54075,42.5248
9.54075,42.5412
9.54075,42.5584
9.54075,42.5738
9.54075,42.5906
9.54075,42.6085
9.54075,42.6235
9.54027,42.6419
9.54027,42.6586
9.54027,42.6736
9.54027,42.6915
9.54027,42.7071
9.54027,42.7244
9.54027,42.7402
9.54027,42.7567
9.54027,42.7745
9.54027,42.7909
9.54027,42.8084
9.54027,42.8249
9.54027,42.8406
9.54027,42.8571
9.54027,42.874
9.54027,42.8914
9.54027,42.9091
9.54027,42.9243
9.54027,42.9402
9.54027,42.9574
9.54027,42.9745
9.54027,42.9914
9.54027,43.0069
9.54027,43.0245
9.54027,43.0402
9.54027,43.0572
9.54027,43.0744
9.54027,43.0915
9.54027,43.107
9.54027,43.124
9.54027,43.141
9.54027,43.1591
9.54027,43.1753
9.54027,43.191
9.54027,43.2073
9.54027,43.2248
9.54027,43.2412
9.54027,43.2572
9.54027,43.2736
9.54027,43.2904
9.54027,43.3082
9.54027,43.325
9.54027,43.3403
9.54027,43.3576
9.54027,43.3757
9.54027,43.3901
9.54027,43.4072
9.54027,43.4247
9.54027,43.4402
9.54027,43.4571
9.54027,43.4749
9.54027,43.4918
9.54027,43.5069
9.54027,43.5235
9.54027,43.5408
9.54027,43.5573
9.54027,43.5752
9.54027,43.5916
9.54027,43.6077
9.54027,43.6238
9.54027,43.6415
9.54027,43.6591
9.54027,43.674
9.54027,43.6917
9.54027,43.7084
9.54027,43.7236
9.54027,43.7416
9.54027,43.7573
9.54027,43.7757
9.54027,43.7902
9.54027,43.8077
9.54027,43.8248
9.54027,43.8407
9.54027,43.8568
9.54027,43.8753
9.54027,43.8914
9.54027,43.9078
9.54027,43.9239
9.54027,43.9403
9.54027,43.9577
9.54027,43.9754
9.54027,43.9907
9.54027,44.0079
9.54027,44.0247
9.54027,44.0425
9.54027,44.0576
9.54027,44.0747
9.54027,44.0907
9.54027,44.1073
9.54027,44.1249
9.54027,44.142
9.54027,44.1574
9.54027,44.175
9.54027,44.192
9.54027,44.2077
9.54027,44.2242
9.54027,44.2421
9.54027,44.2585
9.54027,44.2738
9.54027,44.2924
9.54027,44.3086
9.54027,44.3248
9.54027,44.3419
9.54027,44.3572
9.54027,44.374
9.54027,44.3918
9.54027,44.4072
9.54027,44.4244
9.54027,44.4411
9.54027,44.4579
9.54027,44.4754
9.54027,44.4907
9.54027,44.5086
9.54027,44.5251
9.54027,44.5403
9.54027,44.5574
9.54027,44.575
9.54027,44.5902
9.54027,44.6074
9.54027,44.6254
9.54027,44.6419
9.54027,44.6576
9.54027,44.6741
9.54027,44.6916
9.54027,44.707
9.54238,44.7238
9.54238,44.7409
9.54238,44.7578
9.54238,44.7758
9.54238,44.7907
9.54238,44.8085
9.54238,44.8248
9.54238,44.8418
9.54238,44.8573
9.54238,44.8744
9.54238,44.8924
9.54238,44.9073
9.54238,44.9245
9.54238,44.9402
9.54238,44.9586
9.54238,44.9748
9.54238,44.9911
9.54238,45.0087
9.54238,45.024
9.54238,45.041
9.54238,45.0573
9.54238,45.0741
9.54238,45.0915
9.54238,45.1085
9.54238,45.1236
9.54238,45.1408
9.54238,45.1587
9.54238,45.1754
9.54238,45.1903
9.54238,45.2079
9.54238,45.2258
9.54238,45.2406
9.54238,45.2582
9.54238,45.2757
9.54238,45.2904
9.54238,45.307
9.54238,45.3243
9.54238,45.3407
9.54238,45.3584
9.54238,45.3747
9.54238,45.3927
9.54238,45.4091
9.54238,45.4245
9.54238,45.4421
9.54238,45.4574
9.54238,45.4747
9.54238,45.4915
9.54238,45.5092
9.54238,45.524
9.54238,45.5413
9.54238,45.5575
9.54238,45.5737
9.54238,45.5909
9.54238,45.6082
9.54238,45.6236
9.54238,45.6415
9.54238,45.6585
9.54238,45.6742
9.54238,45.6906
9.54238,45.7085
9.54238,45.725
9.54238,45.7404
9.54238,45.7592
9.54238,45.7749
9.54238,45.7912
9.54238,45.8084
9.54238,45.8238
9.54238,45.8407
9.54238,45.8586
9.54238,45.8735
9.54238,45.8916
9.54238,45.9082
9.54238,45.9252
9.54238,45.941
9.54238,45.9587
9.54238,45.974
9.54238,45.992
9.54238,46.0073
9.54238,46.0245
9.54238,46.0408
9.54238,46.0583
9.54238,46.0745
9.54238,46.0906
9.54238,46.1071
9.54238,46.124
9.54238,46.1414
9.54238,46.1586
9.54238,46.1739
9.54238,46.1903
9.54238,46.2071
9.54238,46.2239
9.54238,46.2408
9.54238,46.2585
9.54238,46.2737
9.54238,46.2917
9.54238,46.3086
9.54238,46.3239
9.54238,46.3409
9.54238,46.3591
9.54238,46.3741
9.54238,46.3912
9.54238,46.4075
9.54238,46.4239
9.54238,46.4417
9.54238,46.458
9.54238,46.4754
9.54238,46.4907
9.54238,46.5077
9.54238,46.5239
9.54238,46.5407
9.54238,46.5581
9.54238,46.5749
9.54238,46.5903
9.54238,46.6077
9.54238,46.6254
9.54238,46.6402
9.54238,46.6572
9.54238,46.6747
9.54238,46.6904
9.54238,46.7075
9.54238,46.7252
9.54238,46.7425
9.54238,46.7574
9.54238,46.7738
9.54238,46.7911
9.54238,46.8075
9.53832,46.8254
9.53832,46.8419
9.53832,46.8568
9.53832,46.8739
9.53832,46.8914
9.53832,46.9088
9.53832,46.9241
9.53832,46.9417
9.53832,46.9583
9.53832,46.9737
9.53832,46.9915
9.53832,47.0074
9.53832,47.0258
9.53832,47.0405
9.53832,47.0579
9.53832,47.0749
9.53832,47.0905
9.53832,47.1081
9.53832,47.125
9.53832,47.1411
9.53832,47.1574
9.53832,47.1753
9.53832,47.1917
9.53832,47.2071
9.53832,47.2245
9.53832,47.2405
9.53832,47.2575
9.53832,47.2745
9.53832,47.2919
9.53832,47.3072
9.53832,47.3243
9.53832,47.3404
9.53832,47.3579
9.53832,47.3743
9.53832,47.3914
9.53832,47.407
9.53832,47.4245
9.53832,47.4416
9.53832,47.4575
9.53832,47.4739
9.53832,47.4918
9.53832,47.5082
9.53832,47.5235
9.53832,47.542
9.53832,47.558
9.53832,47.5743
