miranda,time
17.9498,4.36912
17.9498,4.38557
17.9498,4.40255
17.9498,4.41863
17.9498,4.43595
17.9498,4.45376
17.9498,4.4698
17.9498,4.48674
17.9498,4.502
17.9498,4.51875
18.0469,4.53585
18.0469,4.55215
18.0469,4.56897
18.0469,4.58674
18.0469,4.60416
18.0469,4.61984
18.0469,4.63567
18.0469,4.65243
18.0469,4.66967
18.0469,4.68531
18.0469,4.70186
18.0469,4.72022
18.0469,4.73591
18.0469,4.75327
18.0469,4.77069
18.0469,4.78629
18.0469,4.8024
18.0469,4.81907
18.0469,4.83598
18.0469,4.85192
18.0469,4.86936
18.0469,4.88547
18.0469,4.90216
18.0469,4.91967
18.0469,4.93594
18.0469,4.95366
18.0469,4.96918
18.0469,4.98642
18.0469,5.00336
18.0469,5.01901
18.0469,5.03703
18.0469,5.05414
18.0469,5.06899
18.0469,5.08533
18.0469,5.1042
18.0469,5.11969
18.0469,5.13674
18.0469,5.15198
18.0469,5.16883
18.0469,5.18547
18.0469,5.20307
18.0469,5.22047
18.0469,5.2352
18.0469,5.25433
18.0469,5.27026
18.0469,5.28576
18.0469,5.30364
18.0469,5.31886
18.0469,5.33592
18.0469,5.35214
18.0469,5.36966
18.0469,5.38675
18.0469,5.40194
18.0469,5.41975
18.0469,5.4359
18.0469,5.45298
18.0469,5.46966
18.0469,5.4871
18.0469,5.50188
18.0469,5.51888
18.0469,5.53596
18.0469,5.55307
18.0469,5.56858
18.0469,5.5874
18.0469,5.60327
18.0469,5.6189
18.08,5.6364
18.08,5.6537
18.08,5.66954
18.08,5.68673
18.08,5.702
18.08,5.7191
18.08,5.73543
18.08,5.75262
18.08,5.76865
18.08,5.78555
18.08,5.80197
18.08,5.81917
18.08,5.83704
18.08,5.85308
18.08,5.8701
18.08,5.88543
18.08,5.90202
18.08,5.91957
18.08,5.9356
18.08,5.95236
18.08,5.97004
18.08,5.9874
18.08,6.00318
18.08,6.01936
18.08,6.03635
18.08,6.05325
18.08,6.06868
18.08,6.08522
18.08,6.10332
18.08,6.11925
18.08,6.13669
18.08,6.15205
18.08,6.16983
18.08,6.18573
18.08,6.20253
18.08,6.21936
18.08,6.23532
18.08,6.25218
18.08,6.26863
18.08,6.28539
18.08,6.30246
18.08,6.3185
18.08,6.33675
18.08,6.35265
18.08,6.36999
18.08,6.38665
18.08,6.40225
18.08,6.42039
18.08,6.43746
18.08,6.45192
18.08,6.47081
18.08,6.48662
18.08,6.50223
18.08,6.51936
18.08,6.5368
18.08,6.55202
18.08,6.57032
18.08,6.58567
18.08,6.60258
18.08,6.61874
18.08,6.63625
18.08,6.65227
18.08,6.66951
18.08,6.68576
18.08,6.70297
18.08,6.71856
18.0981,6.73754
18.0981,6.7526
18.0981,6.76948
18.0981,6.78522
18.0981,6.80228
18.0981,6.8204
18.0981,6.83527
18.0981,6.85248
18.0981,6.86999
18.0981,6.88539
18.0981,6.90418
18.0981,6.91933
18.0981,6.9363
18.0981,6.95191
18.0981,6.9698
18.0981,6.98579
18.0981,7.00299
18.0981,7.01859
18.0981,7.03595
18.0981,7.0537
18.0981,7.06952
18.0981,7.08666
18.0981,7.10195
18.0981,7.1188
18.0981,7.13527
18.0981,7.15356
18.0981,7.16867
18.0981,7.18538
18.0981,7.20254
18.0981,7.22037
18.0981,7.23568
18.0981,7.25252
18.0981,7.26934
18.0981,7.28579
18.0981,7.30192
18.0981,7.31887
18.0981,7.33544
18.0981,7.35219
18.0981,7.36866
18.0981,7.38619
18.0981,7.40196
18.0981,7.41914
18.0981,7.43587
18.0981,7.45184
18.0981,7.46988
18.0981,7.48678
18.0981,7.50185
18.0981,7.52045
18.0981,7.53641
18.0981,7.55202
18.0981,7.56879
18.0981,7.58629
18.0981,7.60382
18.0981,7.61938
18.0981,7.63644
18.0981,7.65365
18.0981,7.66865
18.0981,7.68592
18.0981,7.70189
18.0981,7.71884
18.0981,7.73748
18.0981,7.75257
18.0981,7.77003
18.0981,7.78578
18.0981,7.80261
18.0981,7.81921
18.0981,7.83582
18.1442,7.85419
18.1442,7.86872
18.1442,7.88537
18.1442,7.90184
18.1442,7.92072
18.1442,7.93599
18.1442,7.9522
18.1442,7.96966
18.1442,7.98627
18.1442,8.0022
18.1442,8.02032
18.1442,8.03751
18.1442,8.05203
18.1442,8.06963
18.1442,8.08566
18.1442,8.10251
18.1442,8.12009
18.1442,8.13541
18.1442,8.15309
18.1442,8.16866
18.1442,8.1855
18.1442,8.202
18.1442,8.21909
18.1442,8.23719
18.1442,8.25227
18.1442,8.26867
18.1442,8.28762
18.1442,8.30348
18.1442,8.31913
18.1442,8.33673
18.1442,8.35187
18.1442,8.36856
18.1442,8.38654
18.1442,8.4035
18.1442,8.4188
18.1442,8.43518
18.1442,8.45203
18.1442,8.47028
18.1442,8.48595
18.1442,8.50345
18.1442,8.51855
18.1442,8.53611
18.1442,8.55187
18.1442,8.56865
18.1442,8.5854
18.1442,8.60247
18.1442,8.62021
18.1442,8.63707
18.1442,8.65181
18.1442,8.66985
18.1442,8.68577
18.1442,8.70297
18.1442,8.71972
18.1442,8.73695
18.1442,8.75251
18.1442,8.77075
18.1442,8.78587
18.1442,8.80289
18.1442,8.81861
18.1442,8.83711
18.1442,8.85303
18.1442,8.86871
18.1442,8.88544
18.1442,8.90245
18.1442,8.92027
18.2398,8.93606
18.2398,8.95296
18.2398,8.96974
18.2398,8.98541
18.2398,9.00207
18.2398,9.02023
18.2398,9.03538
18.2398,9.05344
18.2398,9.07066
18.2398,9.08631
18.2398,9.10413
18.2398,9.11875
18.2398,9.1356
18.2398,9.15237
18.2398,9.17032
18.2398,9.18742
18.2398,9.20185
18.2398,9.21868
18.2398,9.23683
18.2398,9.25214
18.2398,9.27002
18.2398,9.28526
18.2398,9.30191
18.2398,9.32109
18.2398,9.33611
18.2398,9.35295
18.2398,9.36878
18.2398,9.38617
18.2398,9.40198
18.2398,9.41877
18.2398,9.43633
18.2398,9.454
18.2398,9.46945
18.2398,9.48554
18.2398,9.5023
18.2398,9.51899
18.2398,9.5352
18.2398,9.55323
18.2398,9.56926
18.2398,9.58558
18.2398,9.60236
18.2398,9.61927
18.2398,9.63713
18.2398,9.65382
18.2398,9.66926
18.2398,9.68574
18.2398,9.70218
18.2398,9.71986
18.2398,9.73664
18.2398,9.7522
18.2398,9.76994
18.2398,9.78598
18.2398,9.8027
18.2398,9.8189
18.2398,9.83647
18.2398,9.85418
18.2398,9.86949
18.2398,9.88632
18.2398,9.90279
18.2398,9.91912
18.2398,9.93532
18.2398,9.95227
18.2398,9.96866
18.2398,9.9855
18.2398,10.002
18.2398,10.0193
18.2355,10.0371
18.2355,10.0524
18.2355,10.0689
18.2355,10.086
18.2355,10.103
18.2355,10.1199
18.2355,10.1352
18.2355,10.1521
18.2355,10.1702
18.2355,10.1857
18.2355,10.2022
18.2355,10.2192
18.2355,10.2366
18.2355,10.2523
18.2355,10.2696
18.2355,10.2863
18.2355,10.302
18.2355,10.3201
18.2355,10.3375
18.2355,10.3522
18.2355,10.3689
18.2355,10.3871
18.2355,10.4023
18.2355,10.4196
18.2355,10.4367
18.2355,10.452
18.2355,10.4691
18.2355,10.4858
18.2355,10.5024
18.2355,10.5188
18.2355,10.5365
18.2355,10.5524
18.2355,10.5687
18.2355,10.5853
18.2355,10.6022
18.2355,10.6198
18.2355,10.6356
18.2355,10.6528
18.2355,10.6696
18.2355,10.6876
18.2355,10.7026
18.2355,10.7196
18.2355,10.7353
18.2355,10.7521
18.2355,10.7702
18.2355,10.7857
18.2355,10.8029
18.2355,10.8198
18.2355,10.8354
18.2355,10.8538
18.2355,10.8686
18.2355,10.8854
18.2355,10.9024
18.2355,10.9186
18.2355,10.9376
18.2355,10.9519
18.2355,10.9702
18.2355,10.986
18.2355,11.003
18.2355,11.0209
18.2355,11.0359
18.2355,11.0535
18.2355,11.0693
18.2355,11.0862
18.2355,11.1028
18.2355,11.1187
18.3139,11.1371
18.3139,11.1533
18.3139,11.1689
18.3139,11.1862
18.3139,11.203
18.3139,11.2187
18.3139,11.2362
18.3139,11.2536
18.3139,11.2701
18.3139,11.2861
18.3139,11.3033
18.3139,11.3202
18.3139,11.3353
18.3139,11.3538
18.3139,11.3699
18.3139,11.3867
18.3139,11.4029
18.3139,11.4202
18.3139,11.4352
18.3139,11.4535
18.3139,11.4704
18.3139,11.4853
18.3139,11.5021
18.3139,11.5188
18.3139,11.5368
18.3139,11.5524
18.3139,11.5689
18.3139,11.5858
18.3139,11.6033
18.3139,11.6189
18.3139,11.6361
18.3139,11.6526
18.3139,11.6689
18.3139,11.6866
18.3139,11.7035
18.3139,11.7189
18.3139,11.737
18.3139,11.7531
18.3139,11.77
18.3139,11.7855
18.3139,11.8026
18.3139,11.8199
18.3139,11.8368
18.3139,11.8542
18.3139,11.8708
18.3139,11.8856
18.3139,11.9037
18.3139,11.9208
18.3139,11.9355
18.3139,11.9522
18.3139,11.9703
18.3139,11.9857
18.3139,12.0038
18.3139,12.0187
18.3139,12.0355
18.3139,12.0541
18.3139,12.0692
18.3139,12.0861
18.3139,12.1021
18.3139,12.1205
18.3139,12.1365
18.3139,12.152
18.3139,12.1694
18.3139,12.1862
18.3139,12.2038
18.3104,12.2194
18.3104,12.2365
18.3104,12.253
18.3104,12.2689
18.3104,12.2866
18.3104,12.3033
18.3104,12.3186
18.3104,12.3366
18.3104,12.3524
18.3104,12.3689
18.3104,12.3864
18.3104,12.403
18.3104,12.4186
18.3104,12.4363
18.3104,12.4533
18.3104,12.4697
18.3104,12.4854
18.3104,12.5037
18.3104,12.5205
18.3104,12.5354
18.3104,12.5541
18.3104,12.57
18.3104,12.5852
18.3104,12.6024
18.3104,12.6195
18.3104,12.6367
18.3104,12.6534
18.3104,12.6688
18.3104,12.6875
18.3104,12.7024
18.3104,12.7204
18.3104,12.7376
18.3104,12.7519
18.3104,12.7689
18.3104,12.7871
18.3104,12.8023
18.3104,12.8198
18.3104,12.8371
18.3104,12.852
18.3104,12.8695
18.3104,12.886
18.3104,12.9024
18.3104,12.9191
18.3104,12.9371
18.3104,12.9543
18.3104,12.9687
18.3104,12.9876
18.3104,13.0035
18.3104,13.019
18.3104,13.037
18.3104,13.0522
18.3104,13.0687
18.3104,13.0857
18.3104,13.1027
18.3104,13.1197
18.3104,13.1354
18.3104,13.1542
18.3104,13.1701
18.3104,13.1854
18.3104,13.2025
18.3104,13.2193
18.3104,13.2368
18.3104,13.2525
18.3104,13.2698
18.3104,13.2864
18.3747,13.3024
18.3747,13.3202
18.3747,13.3376
18.3747,13.3519
18.3747,13.3698
18.3747,13.3855
18.3747,13.4019
18.3747,13.4194
18.3747,13.436
18.3747,13.4537
18.3747,13.469
18.3747,13.4861
18.3747,13.5027
18.3747,13.5188
18.3747,13.5366
18.3747,13.5536
18.3747,13.5686
18.3747,13.5867
18.3747,13.6024
18.3747,13.6191
18.3747,13.6369
18.3747,13.6522
18.3747,13.6696
18.3747,13.6862
18.3747,13.7032
18.3747,13.7196
18.3747,13.7356
18.3747,13.7534
18.3747,13.7701
18.3747,13.7855
18.3747,13.8037
18.3747,13.8194
18.3747,13.8361
18.3747,13.8529
18.3747,13.8701
18.3747,13.8854
18.3747,13.902
18.3747,13.9188
18.3747,13.9354
18.3747,13.9525
18.3747,13.9705
18.3747,13.9877
18.3747,14.002
18.3747,14.0208
18.3747,14.0367
18.3747,14.0522
18.3747,14.0695
18.3747,14.0867
18.3747,14.1042
18.3747,14.1201
18.3747,14.1365
18.3747,14.153
18.3747,14.169
18.3747,14.1872
18.3747,14.2038
18.3747,14.2189
18.3747,14.2375
18.3747,14.2533
18.3747,14.2701
18.3747,14.2862
18.3747,14.3033
18.3747,14.3206
18.3747,14.3362
18.3747,14.3528
18.3747,14.3694
18.3747,14.3853
18.4299,14.4026
18.4299,14.4192
18.4299,14.4355
18.4299,14.4543
18.4299,14.47
18.4299,14.4855
18.4299,14.503
18.4299,14.52
18.4299,14.5352
18.4299,14.5534
18.4299,14.5686
18.4299,14.5855
18.4299,14.6021
18.4299,14.6189
18.4299,14.637
18.4299,14.653
18.4299,14.6697
18.4299,14.6863
18.4299,14.7037
18.4299,14.7202
18.4299,14.7375
18.4299,14.7525
18.4299,14.7702
18.4299,14.7853
18.4299,14.8019
18.4299,14.8188
18.4299,14.8372
18.4299,14.8531
18.4299,14.869
18.4299,14.8853
18.4299,14.9043
18.4299,14.9192
18.4299,14.937
18.4299,14.9543
18.4299,14.9689
18.4299,14.9856
18.4299,15.0025
18.4299,15.0189
18.4299,15.0358
18.4299,15.0539
18.4299,15.0706
18.4299,15.0853
18.4299,15.1035
18.4299,15.1194
18.4299,15.1356
18.4299,15.1538
18.4299,15.1688
18.4299,15.186
18.4299,15.2036
18.4299,15.2205
18.4299,15.2371
18.4299,15.2526
18.4299,15.2694
18.4299,15.2861
18.4299,15.3022
18.4299,15.3191
18.4299,15.3353
18.4299,15.353
18.4299,15.37
18.4299,15.3868
18.4299,15.4023
18.4299,15.4202
18.4299,15.4371
18.4299,15.4536
18.5078,15.4689
18.5078,15.4863
18.5078,15.503
18.5078,15.5187
18.5078,15.5376
18.5078,15.5534
18.5078,15.5687
18.5078,15.5859
18.5078,15.6024
18.5078,15.6198
18.5078,15.6358
18.5078,15.6528
18.5078,15.6694
18.5078,15.6878
18.5078,15.7028
18.5078,15.7194
18.5078,15.7354
18.5078,15.7521
18.5078,15.77
18.5078,15.7861
18.5078,15.8023
18.5078,15.8205
18.5078,15.8356
18.5078,15.8533
18.5078,15.8705
18.5078,15.8854
18.5078,15.9026
18.5078,15.9194
18.5078,15.936
18.5078,15.9521
18.5078,15.9696
18.5078,15.9854
18.5078,16.002
18.5078,16.0187
18.5078,16.0371
18.5078,16.0521
18.5078,16.0688
18.5078,16.086
18.5078,16.1032
18.5078,16.1187
18.5078,16.1358
18.5078,16.1543
18.5078,16.1692
18.5078,16.187
18.5078,16.2036
18.5078,16.2188
18.5078,16.236
18.5078,16.2542
18.5078,16.2693
18.5078,16.2867
18.5078,16.3034
18.5078,16.3192
18.5078,16.3359
18.5078,16.3527
18.5078,16.3692
18.5078,16.3854
18.5078,16.4029
18.5078,16.4196
18.5078,16.4353
18.5078,16.4524
18.5078,16.4705
18.5078,16.4856
18.5078,16.5028
18.5078,16.5193
18.5078,16.5367
18.5405,16.5523
18.5405,16.5693
18.5405,16.5856
18.5405,16.6033
18.5405,16.62
18.5405,16.6369
18.5405,16.6521
18.5405,16.6709
18.5405,16.6865
18.5405,16.7027
18.5405,16.719
18.5405,16.7356
18.5405,16.7531
18.5405,16.7689
18.5405,16.7861
18.5405,16.8025
18.5405,16.821
18.5405,16.8358
18.5405,16.8524
18.5405,16.8687
18.5405,16.8865
18.5405,16.9022
18.5405,16.919
18.5405,16.9358
18.5405,16.9524
18.5405,16.9693
18.5405,16.9873
18.5405,17.0023
18.5405,17.0186
18.5405,17.0377
18.5405,17.0524
18.5405,17.069
18.5405,17.0854
18.5405,17.103
18.5405,17.119
18.5405,17.1354
18.5405,17.1524
18.5405,17.171
18.5405,17.1857
18.5405,17.2031
18.5405,17.2201
18.5405,17.2356
18.5405,17.2528
18.5405,17.2692
18.5405,17.2857
18.5405,17.302
18.5405,17.3193
18.5405,17.3355
18.5405,17.352
18.5405,17.3705
18.5405,17.3864
18.5405,17.4025
18.5405,17.419
18.5405,17.436
18.5405,17.4533
18.5405,17.4686
18.5405,17.4855
18.5405,17.5039
18.5405,17.5191
18.5405,17.5368
18.5405,17.5535
18.5405,17.5686
18.5405,17.5857
18.5405,17.6035
18.5405,17.6188
18.546,17.6356
18.546,17.6539
18.546,17.6688
18.546,17.6864
18.546,17.7037
18.546,17.721
18.546,17.7361
18.546,17.7528
18.546,17.7693
18.546,17.7855
18.546,17.8032
18.546,17.8191
18.546,17.8359
18.546,17.8526
18.546,17.8706
18.546,17.8855
18.546,17.9039
18.546,17.9188
18.546,17.9358
18.546,17.9528
18.546,17.97
18.546,17.9866
18.546,18.0019
18.546,18.0196
18.546,18.0364
18.546,18.0521
18.546,18.0691
18.546,18.0871
18.546,18.1019
18.546,18.1198
18.546,18.1364
18.546,18.1534
18.546,18.17
18.546,18.187
18.546,18.202
18.546,18.2197
18.546,18.2362
18.546,18.2528
18.546,18.2688
18.546,18.2854
18.546,18.3042
18.546,18.3188
18.546,18.3369
18.546,18.3528
18.546,18.369
18.546,18.3853
18.546,18.4023
18.546,18.4195
18.546,18.4359
18.546,18.453
18.546,18.4694
18.546,18.4857
18.546,18.5028
18.546,18.5194
18.546,18.5355
18.546,18.5522
18.546,18.5701
18.546,18.5854
18.546,18.6035
18.546,18.6201
18.546,18.6354
18.546,18.6538
18.546,18.6689
18.546,18.6858
18.6059,18.7036
18.6059,18.7205
18.6059,18.7354
18.6059,18.752
18.6059,18.7698
18.6059,18.7857
18.6059,18.8023
18.6059,18.8188
18.6059,18.8372
18.6059,18.852
18.6059,18.8692
18.6059,18.8862
18.6059,18.9031
18.6059,18.9194
18.6059,18.9363
18.6059,18.9529
18.6059,18.9695
18.6059,18.9864
18.6059,19.0034
18.6059,19.0187
18.6059,19.036
18.6059,19.0539
18.6059,19.069
18.6059,19.086
18.6059,19.1028
18.6059,19.12
18.6059,19.1356
18.6059,19.1525
18.6059,19.169
18.6059,19.1864
18.6059,19.2032
18.6059,19.2197
18.6059,19.2354
18.6059,19.2531
18.6059,19.2689
18.6059,19.2854
18.6059,19.3023
18.6059,19.32
18.6059,19.3355
18.6059,19.3528
18.6059,19.3699
18.6059,19.387
18.6059,19.4021
18.6059,19.4187
18.6059,19.4376
18.6059,19.4522
18.6059,19.4698
18.6059,19.4864
18.6059,19.5023
18.6059,19.5193
18.6059,19.5373
18.6059,19.5524
18.6059,19.5695
18.6059,19.5863
18.6059,19.6033
18.6059,19.6188
18.6059,19.6361
18.6059,19.6525
18.6059,19.6706
18.6059,19.6855
18.6059,19.7021
18.6059,19.7188
18.6059,19.7361
18.6059,19.7526
18.6059,19.7688
18.6202,19.7875
18.6202,19.803
18.6202,19.8191
18.6202,19.8354
18.6202,19.8525
18.6202,19.8696
18.6202,19.8872
18.6202,19.9045
18.6202,19.9206
18.6202,19.9357
18.6202,19.9532
18.6202,19.9698
18.6202,19.9854
18.6202,20.0038
18.6202,20.0194
18.6202,20.0355
18.6202,20.0524
18.6202,20.0709
18.6202,20.0855
18.6202,20.103
18.6202,20.1202
18.6202,20.1373
18.6202,20.153
18.6202,20.1695
18.6202,20.1859
18.6202,20.2026
18.6202,20.2204
18.6202,20.2369
18.6202,20.2521
18.6202,20.2689
18.6202,20.2868
18.6202,20.3025
18.6202,20.3188
18.6202,20.3358
18.6202,20.353
18.6202,20.3688
18.6202,20.386
18.6202,20.4022
18.6202,20.419
18.6202,20.4358
18.6202,20.4525
18.6202,20.4687
18.6202,20.4861
18.6202,20.5021
18.6202,20.5188
18.6202,20.5371
18.6202,20.553
18.6202,20.5691
18.6202,20.5855
18.6202,20.6025
18.6202,20.6196
18.6202,20.6368
18.6202,20.6543
18.6202,20.6703
18.6202,20.6853
18.6202,20.7029
18.6202,20.7191
18.6202,20.7354
18.6202,20.7529
18.6202,20.7693
18.6202,20.7854
18.6202,20.8042
18.6202,20.8197
18.6202,20.8357
18.6939,20.8539
18.6939,20.8689
18.6939,20.8858
18.6939,20.9029
18.6939,20.92
18.6939,20.9361
18.6939,20.9536
18.6939,20.97
18.6939,20.9869
18.6939,21.0026
18.6939,21.0203
18.6939,21.0369
18.6939,21.0521
18.6939,21.0697
18.6939,21.0858
18.6939,21.1027
18.6939,21.12
18.6939,21.1364
18.6939,21.1537
18.6939,21.1687
18.6939,21.1856
18.6939,21.2028
18.6939,21.219
18.6939,21.2354
18.6939,21.2542
18.6939,21.2691
18.6939,21.2861
18.6939,21.3025
18.6939,21.3187
18.6939,21.3372
18.6939,21.3529
18.6939,21.3686
18.6939,21.3855
18.6939,21.4039
18.6939,21.42
18.6939,21.4359
18.6939,21.453
18.6939,21.4699
18.6939,21.4854
18.6939,21.502
18.6939,21.5209
18.6939,21.5361
18.6939,21.5528
18.6939,21.5693
18.6939,21.5855
18.6939,21.6043
18.6939,21.6199
18.6939,21.6356
18.6939,21.6523
18.6939,21.6691
18.6939,21.6855
18.6939,21.7027
18.6939,21.7195
18.6939,21.7364
18.6939,21.7532
18.6939,21.77
18.6939,21.7861
18.6939,21.8034
18.6939,21.82
18.6939,21.8363
18.6939,21.8526
18.6939,21.8706
18.6939,21.8868
18.6939,21.902
18.8328,21.9193
18.8328,21.9371
18.8328,21.9524
18.8328,21.9698
18.8328,21.9869
18.8328,22.0023
18.8328,22.0194
18.8328,22.0363
18.8328,22.0525
18.8328,22.0696
18.8328,22.0861
18.8328,22.1022
18.8328,22.1193
18.8328,22.1371
18.8328,22.1539
18.8328,22.1686
18.8328,22.1864
18.8328,22.2023
18.8328,22.2197
18.8328,22.2367
18.8328,22.2533
18.8328,22.2704
18.8328,22.2854
18.8328,22.3025
18.8328,22.3195
18.8328,22.3361
18.8328,22.3524
18.8328,22.3687
18.8328,22.3858
18.8328,22.4037
18.8328,22.4202
18.8328,22.4353
18.8328,22.4537
18.8328,22.4696
18.8328,22.4855
18.8328,22.5032
18.8328,22.5194
18.8328,22.5364
18.8328,22.553
18.8328,22.5699
18.8328,22.5869
18.8328,22.6021
18.8328,22.6187
18.8328,22.6375
18.8328,22.6524
18.8328,22.6704
18.8328,22.6866
18.8328,22.7022
18.8328,22.7192
18.8328,22.7369
18.8328,22.7525
18.8328,22.7711
18.8328,22.7867
18.8328,22.8026
18.8328,22.8198
18.8328,22.8362
18.8328,22.8531
18.8328,22.8704
18.8328,22.8873
18.8328,22.9023
18.8328,22.919
18.8328,22.9359
18.8328,22.9539
18.8233,22.9687
18.8233,22.9866
18.8233,23.0032
18.8233,23.0188
18.8233,23.0357
18.8233,23.0534
18.8233,23.069
18.8233,23.0856
18.8233,23.1039
18.8233,23.1199
18.8233,23.1372
18.8233,23.154
18.8233,23.1691
18.8233,23.1859
18.8233,23.2028
18.8233,23.2189
18.8233,23.2366
18.8233,23.2531
18.8233,23.2692
18.8233,23.2859
18.8233,23.3036
18.8233,23.3202
18.8233,23.3356
18.8233,23.3528
18.8233,23.3706
18.8233,23.3856
18.8233,23.4025
18.8233,23.4188
18.8233,23.4357
18.8233,23.4521
18.8233,23.4691
18.8233,23.4859
18.8233,23.5029
18.8233,23.5197
18.8233,23.5358
18.8233,23.5538
18.8233,23.5688
18.8233,23.587
18.8233,23.6021
18.8233,23.6192
18.8233,23.6377
18.8233,23.6524
18.8233,23.6703
18.8233,23.6858
18.8233,23.703
18.8233,23.7198
18.8233,23.7361
18.8233,23.7531
18.8233,23.7697
18.8233,23.7867
18.8233,23.8034
18.8233,23.8203
18.8233,23.837
18.8233,23.8532
18.8233,23.8711
18.8233,23.8858
18.8233,23.902
18.8233,23.9188
18.8233,23.9361
18.8233,23.9521
18.8233,23.9687
18.8233,23.9863
18.8233,24.0022
18.8233,24.019
