flower,time
13.7687,3.70105
13.7687,3.71994
13.7687,3.7369
13.7687,3.75208
13.7687,3.76829
13.7687,3.78452
13.7687,3.80237
13.7687,3.81759
13.7687,3.83418
13.7687,3.85219
13.7687,3.87003
13.7687,3.88505
13.7687,3.90078
13.7687,3.91902
13.7687,3.93519
13.7687,3.95214
13.7687,3.96737
13.7687,3.98664
13.7687,4.00218
13.7687,4.0181
13.7687,4.03524
13.7687,4.05069
13.7687,4.06779
13.7687,4.085
13.7687,4.10057
13.7687,4.11792
13.7687,4.13512
13.7687,4.1514
13.7687,4.16828
13.7687,4.18567
13.7687,4.20231
13.7687,4.21823
13.7687,4.23428
13.7687,4.25119
13.7687,4.26717
13.7687,4.28518
13.7687,4.30207
13.7687,4.31769
13.7687,4.33472
13.7687,4.35214
13.7687,4.36822
13.7687,4.38506
13.7687,4.40131
13.8892,4.41895
13.8892,4.43515
13.8892,4.4513
13.8892,4.46763
13.8892,4.48448
13.8892,4.50359
13.8892,4.51838
13.8892,4.53571
13.8892,4.55054
13.8892,4.56908
13.8892,4.58512
13.8892,4.60198
13.8892,4.61786
13.8892,4.63414
13.8892,4.6521
13.8892,4.66776
13.8892,4.68677
13.8892,4.70207
13.8892,4.71819
13.8892,4.73387
13.8892,4.75079
13.8892,4.76727
13.8892,4.78582
13.8892,4.80359
13.8892,4.81862
13.8892,4.83442
13.8892,4.85103
13.8892,4.8691
13.8892,4.88471
13.8892,4.90067
13.8892,4.91906
13.8892,4.93522
13.8892,4.95108
13.8892,4.96809
13.8892,4.98449
13.8892,5.00237
13.8892,5.02019
13.8892,5.03512
13.8892,5.05198
13.8892,5.06863
13.8892,5.08468
13.8892,5.10145
13.8892,5.11888
13.8892,5.1369
13.8892,5.15242
13.8892,5.1682
13.8892,5.18497
13.8892,5.20066
13.8892,5.21773
13.8892,5.23505
13.8892,5.2506
13.8892,5.26879
13.8892,5.28444
13.8892,5.30074
13.8892,5.31775
13.8892,5.33498
13.8892,5.35074
13.8892,5.36884
13.8892,5.38446
13.8892,5.40352
13.8892,5.41858
13.8892,5.43473
13.8892,5.45072
13.8892,5.46742
13.8892,5.48448
13.8892,5.50231
13.8892,5.51785
