flower,time
14.4348,23.8917
14.4511,23.9074
14.4511,23.9232
14.4511,23.9407
14.4511,23.9564
14.4511,23.9734
14.4511,23.99
14.4511,24.0076
14.4511,24.0242
14.4511,24.0396
14.4511,24.0565
14.4511,24.0745
14.4511,24.0913
14.4511,24.1069
14.4511,24.1247
14.4511,24.142
14.4511,24.157
14.4511,24.1731
14.4511,24.1902
14.4511,24.2077
14.4511,24.2243
14.4511,24.2414
14.4511,24.2566
14.4511,24.2744
14.4511,24.291
14.4511,24.3084
14.4511,24.3237
14.4511,24.3415
14.4511,24.3565
14.4511,24.3747
14.4511,24.3903
14.4511,24.4079
14.4511,24.4232
14.4511,24.4398
14.4511,24.4564
14.4511,24.4747
14.4511,24.4916
14.4511,24.5086
14.4511,24.523
14.4511,24.5405
14.4511,24.5587
14.4511,24.5735
14.4511,24.5906
14.4511,24.6063
14.4511,24.6252
14.4511,24.6404
14.4511,24.6579
14.4511,24.6731
14.4511,24.6911
14.4511,24.7077
14.4511,24.7249
14.4511,24.7406
14.4511,24.7585
14.4511,24.7754
14.4511,24.79
14.4511,24.8076
14.4511,24.8231
14.4511,24.8405
14.4511,24.8567
14.4511,24.8736
14.4511,24.8897
14.4511,24.9069
14.4511,24.9236
14.4511,24.9398
14.4511,24.9568
14.4511,24.974
14.4511,24.9906
14.4511,25.0067
14.4511,25.0238
14.4511,25.0407
14.4511,25.0571
14.4511,25.0734
14.4511,25.0904
14.4511,25.1066
14.4511,25.1244
14.4511,25.1399
14.4511,25.1568
14.4511,25.1746
14.4511,25.1913
14.4511,25.2087
14.4511,25.2253
14.4511,25.2407
14.4511,25.2566
14.4511,25.274
14.4519,25.2913
14.4519,25.3073
14.4519,25.3245
14.4519,25.3403
14.4519,25.3567
14.4519,25.3734
14.4519,25.3905
14.4519,25.4073
14.4519,25.4232
14.4519,25.4421
14.4519,25.457
14.4519,25.474
14.4519,25.4899
14.4519,25.5066
14.4519,25.5234
14.4519,25.5403
14.4519,25.5576
14.4519,25.5752
14.4519,25.5921
14.4519,25.6072
14.4519,25.6244
14.4519,25.6419
14.4519,25.6574
14.4519,25.6737
14.4519,25.6906
14.4519,25.708
14.4519,25.7235
14.4519,25.7404
14.4519,25.7571
14.4519,25.7741
14.4519,25.7898
14.4519,25.8072
14.4519,25.8254
14.4519,25.8407
14.4519,25.8581
14.4519,25.8735
14.4519,25.8903
14.4519,25.9064
14.4519,25.9255
14.4519,25.9404
14.4519,25.9571
14.4519,25.9734
14.4519,25.99
14.4519,26.0067
14.4519,26.023
14.4519,26.0406
14.4519,26.0566
14.4519,26.0738
14.4519,26.091
14.4519,26.1064
14.4519,26.1235
14.4519,26.1413
14.4519,26.158
14.4519,26.1753
14.4519,26.1908
14.4519,26.2066
14.4519,26.2236
14.4519,26.2402
14.4519,26.258
14.4519,26.2734
14.4519,26.2907
14.4519,26.3067
14.4519,26.3233
14.4519,26.3399
14.4519,26.3572
14.4519,26.3736
14.4519,26.3898
14.4519,26.4083
14.4519,26.4233
14.4519,26.44
14.4519,26.4565
14.4519,26.4733
14.4519,26.4899
14.4519,26.5063
14.4519,26.5239
14.4519,26.5398
14.4519,26.5567
14.4519,26.5739
14.4519,26.5913
14.4519,26.6085
14.4519,26.6241
14.4519,26.6408
14.4519,26.6577
14.4968,26.673
14.4968,26.6908
14.4968,26.7073
14.4968,26.7241
14.4968,26.7398
14.4968,26.7575
14.4968,26.7734
14.4968,26.7905
14.4968,26.8086
14.4968,26.8239
14.4968,26.8415
14.4968,26.8571
14.4968,26.8731
14.4968,26.8899
14.4968,26.9071
14.4968,26.9237
14.4968,26.9398
14.4968,26.9583
14.4968,26.9735
14.4968,26.9901
14.4968,27.0064
14.4968,27.0232
14.4968,27.0401
14.4968,27.0566
14.4968,27.073
14.4968,27.0902
14.4968,27.1066
14.4968,27.1248
14.4968,27.1401
14.4968,27.1571
14.4968,27.1754
14.4968,27.1919
14.4968,27.2067
14.4968,27.2241
14.4968,27.2419
14.4968,27.2589
14.4968,27.2733
14.4968,27.291
14.4968,27.3069
14.4968,27.324
14.4968,27.3396
14.4968,27.3566
14.4968,27.3732
14.4968,27.3908
14.4968,27.4071
14.4968,27.4231
14.4968,27.442
14.4968,27.4569
14.4968,27.4737
14.4968,27.4902
14.4968,27.5074
14.4968,27.5253
14.4968,27.5399
14.4968,27.5572
14.4968,27.5734
14.4968,27.5896
14.4968,27.6077
14.4968,27.625
14.4968,27.64
14.4968,27.6577
14.4968,27.6743
14.4968,27.6908
14.4968,27.7063
14.4968,27.7244
14.4968,27.7408
14.4968,27.7572
14.4968,27.7733
14.4968,27.7909
14.4968,27.8064
14.4968,27.8243
14.4968,27.8421
14.4968,27.8576
14.4968,27.875
14.4968,27.8902
14.4968,27.9068
14.4968,27.923
14.4968,27.9407
14.4968,27.957
14.4968,27.973
14.4968,27.9914
14.4968,28.0065
14.4968,28.025
14.4968,28.0397
14.5351,28.0566
14.5351,28.0746
14.5351,28.0914
14.5351,28.1063
14.5351,28.1244
14.5351,28.1414
14.5351,28.1566
14.5351,28.1739
14.5351,28.1906
14.5351,28.2072
14.5351,28.2232
14.5351,28.2405
14.5351,28.2575
14.5351,28.2731
14.5351,28.2915
14.5351,28.308
14.5351,28.3234
14.5351,28.3412
14.5351,28.3579
14.5351,28.3742
14.5351,28.3897
14.5351,28.4073
14.5351,28.4233
14.5351,28.4403
14.5351,28.4579
14.5351,28.4734
14.5351,28.4908
14.5351,28.5086
14.5351,28.5235
14.5351,28.5412
14.5351,28.5564
14.5351,28.5737
14.5351,28.59
14.5351,28.6069
14.5351,28.6242
14.5351,28.6408
14.5351,28.6564
14.5351,28.6756
14.5351,28.6905
14.5351,28.7071
14.5351,28.7233
14.5351,28.741
14.5351,28.7566
14.5351,28.7753
14.5351,28.7899
14.5351,28.8077
14.5351,28.8246
14.5351,28.84
14.5351,28.8571
14.5351,28.8744
14.5351,28.8902
14.5351,28.9067
14.5351,28.9234
14.5351,28.9412
14.5351,28.9568
14.5351,28.9735
14.5351,28.992
14.5351,29.0071
14.5351,29.0247
14.5351,29.0413
14.5351,29.0572
14.5351,29.0749
14.5351,29.0906
14.5351,29.1068
14.5351,29.1237
14.5351,29.1415
14.5351,29.157
14.5351,29.1745
14.5351,29.1897
14.5351,29.2067
14.5351,29.2235
14.5351,29.2409
14.5351,29.2574
14.5351,29.2732
14.5351,29.2914
14.5351,29.3066
14.5351,29.3253
14.5351,29.3399
14.5351,29.3567
14.5351,29.3745
14.5351,29.3909
14.5351,29.4064
14.6187,29.4235
14.6187,29.4403
14.6187,29.4569
14.6187,29.4735
14.6187,29.491
14.6187,29.5079
14.6187,29.524
14.6187,29.5398
14.6187,29.557
14.6187,29.5733
14.6187,29.5914
14.6187,29.6082
14.6187,29.6232
14.6187,29.6412
14.6187,29.6576
14.6187,29.6741
14.6187,29.6914
14.6187,29.7071
14.6187,29.7238
14.6187,29.7397
14.6187,29.7575
14.6187,29.7753
14.6187,29.792
14.6187,29.8078
14.6187,29.8234
14.6187,29.8411
14.6187,29.8566
14.6187,29.8743
14.6187,29.8923
14.6187,29.9077
14.6187,29.9253
14.6187,29.9402
14.6187,29.9567
14.6187,29.9734
14.6187,29.9908
14.6187,30.0073
14.6187,30.023
14.6187,30.042
14.6187,30.0569
14.6187,30.0734
14.6187,30.0898
14.6187,30.107
14.6187,30.1248
14.6187,30.1414
14.6187,30.1569
14.6187,30.1734
14.6187,30.1902
14.6187,30.2087
14.6187,30.2232
14.6187,30.2411
14.6187,30.258
14.6187,30.2731
14.6187,30.2899
14.6187,30.307
14.6187,30.3231
14.6187,30.341
14.6187,30.3579
14.6187,30.3748
14.6187,30.3904
14.6187,30.4071
14.6187,30.4234
14.6187,30.4414
14.6187,30.457
14.6187,30.4734
14.6187,30.4917
14.6187,30.5067
14.6187,30.5243
14.6187,30.5408
14.6187,30.557
14.6187,30.5743
14.6187,30.59
14.6187,30.6087
14.6187,30.6249
14.6187,30.6405
14.6187,30.6579
14.6187,30.6735
14.6187,30.6912
14.6187,30.7088
14.6187,30.7242
14.6187,30.7415
14.6187,30.7565
14.6912,30.7732
14.6912,30.7915
14.6912,30.8069
14.6912,30.8231
14.6912,30.8402
14.6912,30.857
14.6912,30.8745
14.6912,30.8908
14.6912,30.9063
14.6912,30.9247
14.6912,30.9396
14.6912,30.9586
14.6912,30.973
14.6912,30.9905
14.6912,31.0083
14.6912,31.0247
14.6912,31.0403
14.6912,31.0577
14.6912,31.0746
14.6912,31.0898
14.6912,31.1064
14.6912,31.1233
14.6912,31.1422
14.6912,31.1573
14.6912,31.1739
14.6912,31.191
14.6912,31.2066
14.6912,31.2235
14.6912,31.2404
14.6912,31.2571
14.6912,31.2748
14.6912,31.2912
14.6912,31.3077
14.6912,31.3231
14.6912,31.3408
14.6912,31.3576
14.6912,31.3737
14.6912,31.3916
14.6912,31.4071
14.6912,31.4233
14.6912,31.4402
14.6912,31.4575
14.6912,31.4731
14.6912,31.4905
14.6912,31.5082
14.6912,31.5234
14.6912,31.5409
14.6912,31.5582
14.6912,31.5732
14.6912,31.5897
14.6912,31.608
14.6912,31.6235
14.6912,31.64
14.6912,31.6569
14.6912,31.6735
14.6912,31.6908
14.6912,31.7071
14.6912,31.7231
14.6912,31.7413
14.6912,31.7565
14.6912,31.775
14.6912,31.7898
14.6912,31.8069
14.6912,31.8245
14.6912,31.8413
14.6912,31.8567
14.6912,31.8737
14.6912,31.8904
14.6912,31.9063
14.6912,31.9234
14.6912,31.9412
14.6912,31.9582
14.6912,31.9734
14.6912,31.9899
14.6912,32.0066
14.6912,32.0234
14.6912,32.0409
14.6912,32.0577
14.6912,32.0746
14.6912,32.0903
14.6912,32.1067
14.6912,32.1238
14.7115,32.14
14.7115,32.1576
14.7115,32.1741
14.7115,32.1904
14.7115,32.208
14.7115,32.2238
14.7115,32.2403
14.7115,32.2564
14.7115,32.2739
14.7115,32.2916
14.7115,32.3086
14.7115,32.3244
14.7115,32.3402
14.7115,32.358
14.7115,32.3732
14.7115,32.3909
14.7115,32.4081
14.7115,32.4236
14.7115,32.441
14.7115,32.4565
14.7115,32.4731
14.7115,32.4898
14.7115,32.5072
14.7115,32.5235
14.7115,32.5398
14.7115,32.5583
14.7115,32.5735
14.7115,32.59
14.7115,32.6065
14.7115,32.6242
14.7115,32.6398
14.7115,32.6583
14.7115,32.6733
14.7115,32.6906
14.7115,32.7073
14.7115,32.7234
14.7115,32.7403
14.7115,32.7586
14.7115,32.7756
14.7115,32.7908
14.7115,32.8075
14.7115,32.8246
14.7115,32.8402
14.7115,32.8567
14.7115,32.8739
14.7115,32.8905
14.7115,32.9082
14.7115,32.9248
14.7115,32.9412
14.7115,32.9567
14.7115,32.9747
14.7115,32.9911
14.7115,33.0073
14.7115,33.025
14.7115,33.0407
14.7115,33.0568
14.7115,33.0735
14.7115,33.091
14.7115,33.1064
14.7115,33.1238
14.7115,33.1416
14.7115,33.1589
14.7115,33.1746
14.7115,33.192
14.7115,33.2072
14.7115,33.2233
14.7115,33.24
14.7115,33.2576
14.7115,33.2739
14.7115,33.2899
14.7115,33.309
14.7115,33.324
14.7115,33.3404
14.7115,33.3564
14.7115,33.3736
14.7115,33.3916
14.7115,33.408
14.7115,33.4235
14.7115,33.4405
14.7115,33.4573
14.7115,33.4735
14.7115,33.4904
14.6654,33.5082
14.6654,33.5248
14.6654,33.5402
14.6654,33.5575
14.6654,33.5748
14.6654,33.5904
14.6654,33.6068
14.6654,33.6231
14.6654,33.6404
14.6654,33.6584
14.6654,33.6749
14.6654,33.6912
14.6654,33.7066
14.6654,33.7244
14.6654,33.7408
14.6654,33.7569
14.6654,33.7746
14.6654,33.7901
14.6654,33.8066
14.6654,33.825
14.6654,33.8406
14.6654,33.8581
14.6654,33.8734
14.6654,33.8912
14.6654,33.9088
14.6654,33.9244
14.6654,33.942
14.6654,33.9569
14.6654,33.9735
14.6654,33.9901
14.6654,34.0076
14.6654,34.0238
14.6654,34.0398
14.6654,34.059
14.6654,34.074
14.6654,34.0907
14.6654,34.1066
14.6654,34.1236
14.6654,34.1414
14.6654,34.1579
14.6654,34.1734
14.6654,34.1905
14.6654,34.2074
14.6654,34.2235
14.6654,34.2406
14.6654,34.2583
14.6654,34.2754
14.6654,34.2906
14.6654,34.3075
14.6654,34.3246
14.6654,34.3401
14.6654,34.3568
14.6654,34.3734
14.6654,34.3907
14.6654,34.4083
14.6654,34.4248
14.6654,34.441
14.6654,34.4566
14.6654,34.4745
14.6654,34.491
14.6654,34.5073
14.6654,34.5246
14.6654,34.5402
14.6654,34.5566
14.6654,34.5735
14.6654,34.5907
14.6654,34.6082
14.6654,34.6235
14.6654,34.6416
14.6654,34.6589
14.6654,34.6745
14.6654,34.692
14.6654,34.7069
14.6654,34.7233
14.6654,34.7398
14.6654,34.7573
14.6654,34.7734
14.6654,34.7902
14.6654,34.8068
14.6654,34.824
14.6654,34.8407
14.6654,34.8565
14.683,34.8741
14.683,34.8912
14.683,34.9076
14.683,34.923
14.683,34.9421
14.683,34.957
14.683,34.9739
14.683,34.99
14.683,35.0077
14.683,35.0232
14.683,35.042
14.683,35.0566
14.683,35.0744
14.683,35.0913
14.683,35.1075
14.683,35.1231
14.683,35.142
14.683,35.159
14.683,35.1741
14.683,35.1909
14.683,35.208
14.683,35.2236
14.683,35.24
14.683,35.2564
14.683,35.274
14.683,35.2916
14.683,35.3087
14.683,35.3249
14.683,35.3404
14.683,35.3581
14.683,35.3748
14.683,35.3907
14.683,35.4081
14.683,35.4237
14.683,35.4398
14.683,35.4565
14.683,35.4744
14.683,35.49
14.683,35.5074
14.683,35.5253
14.683,35.54
14.683,35.5565
14.683,35.5739
14.683,35.5902
14.683,35.6069
14.683,35.6236
14.683,35.6412
14.683,35.6574
14.683,35.6732
14.683,35.6916
14.683,35.7066
14.683,35.7234
14.683,35.7399
14.683,35.7571
14.683,35.7753
14.683,35.792
14.683,35.8064
14.683,35.8241
14.683,35.8409
14.683,35.8569
14.683,35.8741
14.683,35.8901
14.683,35.9068
14.683,35.9241
14.683,35.9407
14.683,35.9578
14.683,35.9738
14.683,35.9901
14.683,36.0066
14.683,36.0238
14.683,36.0414
14.683,36.0581
14.683,36.0747
14.683,36.0905
14.683,36.1081
14.683,36.1248
14.683,36.1407
14.683,36.1581
14.683,36.1737
14.683,36.1903
14.683,36.2065
14.6771,36.2245
14.6771,36.2399
14.6771,36.2574
14.6771,36.275
14.6771,36.2904
14.6771,36.3082
14.6771,36.3236
14.6771,36.34
14.6771,36.357
14.6771,36.3738
14.6771,36.391
14.6771,36.4075
14.6771,36.4232
14.6771,36.4417
14.6771,36.457
14.6771,36.4737
14.6771,36.4898
14.6771,36.5071
14.6771,36.5249
14.6771,36.5415
14.6771,36.557
14.6771,36.5733
14.6771,36.5901
14.6771,36.6088
14.6771,36.6235
14.6771,36.6414
14.6771,36.6584
14.6771,36.6737
14.6771,36.6904
14.6771,36.7077
14.6771,36.7234
14.6771,36.7401
14.6771,36.7566
14.6771,36.7742
14.6771,36.7899
14.6771,36.8087
14.6771,36.8251
14.6771,36.8401
14.6771,36.8577
14.6771,36.8746
14.6771,36.8908
14.6771,36.9065
14.6771,36.9243
14.6771,36.9403
14.6771,36.9572
14.6771,36.9748
14.6771,36.9905
14.6771,37.0081
14.6771,37.0235
14.6771,37.0408
14.6771,37.0584
14.6771,37.0738
14.6771,37.0903
14.6771,37.1064
14.6771,37.1244
14.6771,37.1415
14.6771,37.1582
14.6771,37.173
14.6771,37.1902
14.6771,37.2074
14.6771,37.2238
14.6771,37.2399
14.6771,37.2566
14.6771,37.2734
14.6771,37.2898
14.6771,37.3071
14.6771,37.325
14.6771,37.342
14.6771,37.3571
14.6771,37.3738
14.6771,37.3909
14.6771,37.4065
14.6771,37.4233
14.6771,37.4401
14.6771,37.4569
14.6771,37.4749
14.6771,37.4913
14.6771,37.5077
14.6771,37.524
14.6771,37.5417
14.6771,37.5583
14.6771,37.5744
14.6501,37.592
14.6501,37.6076
14.6501,37.6233
14.6501,37.6403
14.6501,37.6575
14.6501,37.6731
14.6501,37.6905
14.6501,37.7081
14.6501,37.7256
14.6501,37.7412
14.6501,37.7566
14.6501,37.7738
14.6501,37.79
14.6501,37.8069
14.6501,37.8243
14.6501,37.8407
14.6501,37.8565
14.6501,37.8747
14.6501,37.8917
14.6501,37.9083
14.6501,37.9233
14.6501,37.9406
14.6501,37.9576
14.6501,37.9743
14.6501,37.9897
14.6501,38.0079
14.6501,38.0233
14.6501,38.0423
14.6501,38.0567
14.6501,38.075
14.6501,38.092
14.6501,38.107
14.6501,38.1234
14.6501,38.1402
14.6501,38.1571
14.6501,38.1744
14.6501,38.191
14.6501,38.2083
14.6501,38.2239
14.6501,38.2406
14.6501,38.2571
14.6501,38.275
14.6501,38.2908
14.6501,38.3072
14.6501,38.3231
14.6501,38.3411
14.6501,38.3566
14.6501,38.3754
14.6501,38.3913
14.6501,38.4069
14.6501,38.4249
14.6501,38.4401
14.6501,38.4578
14.6501,38.4747
14.6501,38.4903
14.6501,38.5078
14.6501,38.5254
14.6501,38.5425
14.6501,38.558
14.6501,38.5734
14.6501,38.5906
14.6501,38.6067
14.6501,38.6234
14.6501,38.6409
14.6501,38.6571
14.6501,38.6736
14.6501,38.6903
14.6501,38.7076
14.6501,38.7241
14.6501,38.7399
14.6501,38.7586
14.6501,38.7735
14.6501,38.7901
14.6501,38.8066
14.6501,38.8231
14.6501,38.8407
14.6501,38.8572
14.6501,38.8734
14.6501,38.8899
14.6501,38.9065
14.6501,38.9253
14.6501,38.94
14.7124,38.9575
14.7124,38.9744
14.7124,38.9902
14.7124,39.0072
14.7124,39.0248
14.7124,39.0414
14.7124,39.0565
14.7124,39.0733
14.7124,39.0901
14.7124,39.109
14.7124,39.1243
14.7124,39.1408
14.7124,39.1578
14.7124,39.1732
14.7124,39.192
14.7124,39.2065
14.7124,39.2254
14.7124,39.2408
14.7124,39.2574
14.7124,39.2736
14.7124,39.291
14.7124,39.3069
14.7124,39.3232
14.7124,39.3416
14.7124,39.3571
14.7124,39.3747
14.7124,39.3912
14.7124,39.4075
14.7124,39.4232
14.7124,39.4407
14.7124,39.4569
14.7124,39.4738
14.7124,39.4907
14.7124,39.5084
14.7124,39.5234
14.7124,39.541
14.7124,39.5586
14.7124,39.574
14.7124,39.5915
14.7124,39.6066
14.7124,39.6233
14.7124,39.6421
14.7124,39.6571
14.7124,39.6734
14.7124,39.6903
14.7124,39.7069
14.7124,39.724
14.7124,39.7402
14.7124,39.7565
14.7124,39.7748
14.7124,39.7898
14.7124,39.8085
14.7124,39.8232
14.7124,39.8422
14.7124,39.8571
14.7124,39.8735
14.7124,39.8898
14.7124,39.9067
14.7124,39.9243
14.7124,39.9407
14.7124,39.9567
14.7124,39.9743
14.7124,39.9917
14.7124,40.0082
14.7124,40.0234
14.7124,40.0407
14.7124,40.0575
14.7124,40.0733
14.7124,40.0903
14.7124,40.1084
14.7124,40.1253
14.7124,40.1404
14.7124,40.1567
14.7124,40.1735
14.7124,40.1923
14.7124,40.2075
14.7124,40.2241
14.7124,40.2412
14.7124,40.2567
14.7124,40.2732
14.7124,40.2901
14.7618,40.308
14.7618,40.3235
14.7618,40.3399
14.7618,40.358
14.7618,40.375
14.7618,40.3905
14.7618,40.4068
14.7618,40.4253
14.7618,40.4403
14.7618,40.4581
14.7618,40.4745
14.7618,40.4905
14.7618,40.5078
14.7618,40.5233
14.7618,40.5422
14.7618,40.5578
14.7618,40.5737
14.7618,40.5914
14.7618,40.6073
14.7618,40.624
14.7618,40.6414
14.7618,40.657
14.7618,40.6743
14.7618,40.6916
14.7618,40.7092
14.7618,40.7245
14.7618,40.742
14.7618,40.7569
14.7618,40.7732
14.7618,40.7898
14.7618,40.8072
14.7618,40.8233
14.7618,40.8402
14.7618,40.8569
14.7618,40.8742
14.7618,40.8904
14.7618,40.9068
14.7618,40.9235
14.7618,40.9406
14.7618,40.9569
14.7618,40.9735
14.7618,40.9902
14.7618,41.0072
14.7618,41.0235
14.7618,41.0403
14.7618,41.0568
14.7618,41.074
14.7618,41.0903
14.7618,41.107
14.7618,41.1237
14.7618,41.1409
14.7618,41.1569
14.7618,41.1736
14.7618,41.19
14.7618,41.2071
14.7618,41.2237
14.7618,41.2404
14.7618,41.2569
14.7618,41.2742
14.7618,41.2905
14.7618,41.3065
14.7618,41.3247
14.7618,41.342
14.7618,41.3583
14.7618,41.3734
14.7618,41.3922
14.7618,41.4072
14.7618,41.4236
14.7618,41.4399
14.7618,41.4567
14.7618,41.4743
14.7618,41.4906
14.7618,41.5065
14.7618,41.5234
14.7618,41.5411
14.7618,41.5573
14.7618,41.5732
14.7618,41.5904
14.7618,41.6081
14.7618,41.6245
14.7618,41.6397
14.8782,41.6565
14.8782,41.6754
14.8782,41.6915
14.8782,41.7067
14.8782,41.7234
14.8782,41.7417
14.8782,41.758
14.8782,41.7732
14.8782,41.79
14.8782,41.8066
14.8782,41.8249
14.8782,41.84
14.8782,41.8567
14.8782,41.8732
14.8782,41.8918
14.8782,41.9073
14.8782,41.9241
14.8782,41.9404
14.8782,41.957
14.8782,41.9736
14.8782,41.9914
14.8782,42.0079
14.8782,42.0235
14.8782,42.04
14.8782,42.0576
14.8782,42.0741
14.8782,42.0898
14.8782,42.1068
14.8782,42.1244
14.8782,42.1408
14.8782,42.1568
14.8782,42.1736
14.8782,42.1915
14.8782,42.2086
14.8782,42.2236
14.8782,42.2407
14.8782,42.2588
14.8782,42.2754
14.8782,42.2907
14.8782,42.3072
14.8782,42.324
14.8782,42.3398
14.8782,42.3578
14.8782,42.3738
14.8782,42.3909
14.8782,42.4067
14.8782,42.4245
14.8782,42.4404
14.8782,42.457
14.8782,42.4732
14.8782,42.4908
14.8782,42.507
14.8782,42.524
14.8782,42.5399
14.8782,42.558
14.8782,42.5741
14.8782,42.5908
14.8782,42.6068
14.8782,42.6246
14.8782,42.6406
14.8782,42.6574
14.8782,42.6733
14.8782,42.6913
14.8782,42.7074
14.8782,42.7246
14.8782,42.7401
14.8782,42.7587
14.8782,42.7745
14.8782,42.7913
14.8782,42.8067
14.8782,42.8254
14.8782,42.8413
14.8782,42.8583
14.8782,42.8736
14.8782,42.8899
14.8782,42.9079
14.8782,42.9247
14.8782,42.9399
14.8782,42.9588
14.8782,42.9747
14.9597,42.9914
14.9597,43.0068
14.9597,43.025
14.9597,43.041
14.9597,43.0581
14.9597,43.0736
14.9597,43.0902
14.9597,43.1068
14.9597,43.1249
14.9597,43.1403
14.9597,43.1588
14.9597,43.175
14.9597,43.1914
14.9597,43.2071
14.9597,43.2234
14.9597,43.2418
14.9597,43.2566
14.9597,43.2742
14.9597,43.2908
14.9597,43.3068
14.9597,43.3238
14.9597,43.3414
14.9597,43.3576
14.9597,43.3736
14.9597,43.391
14.9597,43.4088
14.9597,43.4232
14.9597,43.441
14.9597,43.4584
14.9597,43.4737
14.9597,43.4899
14.9597,43.508
14.9597,43.5232
14.9597,43.5408
14.9597,43.5574
14.9597,43.5755
14.9597,43.591
14.9597,43.6087
14.9597,43.625
14.9597,43.6406
14.9597,43.6577
14.9597,43.6732
14.9597,43.6916
14.9597,43.7072
14.9597,43.7249
14.9597,43.7405
14.9597,43.757
14.9597,43.7744
14.9597,43.79
14.9597,43.8077
14.9597,43.8236
14.9597,43.8402
14.9597,43.8576
14.9597,43.8754
14.9597,43.8903
14.9597,43.9073
14.9597,43.9246
14.9597,43.94
14.9597,43.9573
14.9597,43.9747
14.9597,43.9922
14.9597,44.0075
14.9597,44.0244
14.9597,44.0415
14.9597,44.0579
14.9597,44.0735
14.9597,44.091
14.9597,44.1081
14.9597,44.1254
14.9597,44.1406
14.9597,44.1577
14.9597,44.1747
14.9597,44.1915
14.9597,44.2071
14.9597,44.2244
14.9597,44.242
14.9597,44.2589
14.9597,44.2741
14.9597,44.2914
14.9597,44.3087
14.9216,44.3256
14.9216,44.3408
14.9216,44.3583
14.9216,44.3736
14.9216,44.3904
14.9216,44.4077
14.9216,44.425
14.9216,44.4423
14.9216,44.457
14.9216,44.4744
14.9216,44.492
14.9216,44.5067
14.9216,44.5257
14.9216,44.5412
14.9216,44.5584
14.9216,44.5732
14.9216,44.5924
14.9216,44.6077
14.9216,44.6249
14.9216,44.6422
14.9216,44.6589
14.9216,44.674
14.9216,44.6911
14.9216,44.7083
14.9216,44.7231
14.9216,44.7405
14.9216,44.7579
14.9216,44.7751
14.9216,44.7905
14.9216,44.8078
14.9216,44.8232
14.9216,44.8403
14.9216,44.8567
14.9216,44.8751
14.9216,44.8901
14.9216,44.9067
14.9216,44.9234
14.9216,44.9417
14.9216,44.957
14.9216,44.9739
14.9216,44.9901
14.9216,45.0087
14.9216,45.0236
14.9216,45.0409
14.9216,45.0568
14.9216,45.0754
14.9216,45.0904
14.9216,45.1072
14.9216,45.1233
14.9216,45.1416
14.9216,45.1569
14.9216,45.1732
14.9216,45.1902
14.9216,45.2068
14.9216,45.2238
14.9216,45.2409
14.9216,45.2571
14.9216,45.2732
14.9216,45.2904
14.9216,45.3065
14.9216,45.3233
14.9216,45.3401
14.9216,45.3573
14.9216,45.3734
14.9216,45.3901
14.9216,45.4065
14.9216,45.424
14.9216,45.44
14.9216,45.4568
14.9216,45.4732
14.9216,45.4903
14.9216,45.5071
14.9216,45.5241
14.9216,45.5414
14.9216,45.5566
14.9216,45.5734
14.9216,45.5899
14.9216,45.6083
14.9216,45.6233
14.9216,45.6403
14.994,45.6572
14.994,45.6746
14.994,45.6922
14.994,45.7068
14.994,45.7233
14.994,45.7418
14.994,45.7567
14.994,45.7735
14.994,45.7908
14.994,45.8082
14.994,45.8237
14.994,45.84
14.994,45.8567
14.994,45.8735
14.994,45.8908
14.994,45.9068
14.994,45.9233
14.994,45.9418
14.994,45.9571
14.994,45.9732
14.994,45.9902
14.994,46.0084
14.994,46.0233
14.994,46.0404
14.994,46.0576
14.994,46.075
14.994,46.0901
14.994,46.1069
14.994,46.1234
14.994,46.14
14.994,46.1571
14.994,46.1733
14.994,46.1902
14.994,46.2067
14.994,46.2242
14.994,46.2405
14.994,46.2571
14.994,46.2734
14.994,46.2908
14.994,46.3071
14.994,46.3235
14.994,46.34
14.994,46.3572
14.994,46.3733
14.994,46.3904
14.994,46.4068
14.994,46.424
14.994,46.4399
14.994,46.457
14.994,46.4735
14.994,46.4906
14.994,46.5066
14.994,46.5232
14.994,46.5416
14.994,46.5589
14.994,46.5735
14.994,46.5905
14.994,46.6079
14.994,46.6255
14.994,46.6399
14.994,46.6571
14.994,46.6748
14.994,46.6901
14.994,46.707
14.994,46.7232
14.994,46.7413
14.994,46.7584
14.994,46.7756
14.994,46.7902
14.994,46.8077
14.994,46.8255
14.994,46.8402
14.994,46.8575
14.994,46.875
14.994,46.8901
14.994,46.9067
14.994,46.9237
14.994,46.9409
14.994,46.9584
14.994,46.9733
14.9981,46.9905
14.9981,47.0081
14.9981,47.0254
14.9981,47.04
14.9981,47.059
14.9981,47.0745
14.9981,47.0916
14.9981,47.1089
14.9981,47.1256
14.9981,47.1411
14.9981,47.1588
14.9981,47.1735
14.9981,47.19
14.9981,47.2084
14.9981,47.2233
14.9981,47.2405
14.9981,47.2573
14.9981,47.2735
14.9981,47.2909
14.9981,47.307
14.9981,47.3233
14.9981,47.34
14.9981,47.3573
14.9981,47.3734
14.9981,47.3903
14.9981,47.4066
14.9981,47.4238
14.9981,47.4405
14.9981,47.4569
14.9981,47.4754
14.9981,47.4906
14.9981,47.5067
14.9981,47.5238
14.9981,47.5402
14.9981,47.557
14.9981,47.5744
14.9981,47.5904
14.9981,47.6085
14.9981,47.6239
14.9981,47.6401
14.9981,47.6567
14.9981,47.6734
14.9981,47.6906
14.9981,47.7067
14.9981,47.7233
14.9981,47.7421
