richtmyer,time
23.3141,2.34785
23.3141,2.36484
23.3141,2.38232
23.3141,2.39775
23.3141,2.41498
23.3141,2.43186
23.3141,2.44868
23.3141,2.46441
23.3141,2.48218
23.3141,2.49956
23.3141,2.51514
23.3141,2.53142
23.3141,2.54952
23.3141,2.56508
23.3141,2.5822
23.3141,2.5984
23.3141,2.61591
23.3141,2.63105
23.6322,2.64776
23.6322,2.66586
23.6322,2.6818
23.6322,2.69925
23.6322,2.71396
23.6322,2.73071
23.6322,2.74849
23.6322,2.76439
23.6322,2.78197
23.6322,2.79981
23.6322,2.81427
23.6322,2.83231
23.6322,2.84827
23.6322,2.86588
23.6322,2.8807
23.6322,2.89754
23.6322,2.91558
23.6322,2.93153
23.6322,2.94732
23.6322,2.96406
23.6322,2.98074
23.6322,2.99884
23.6322,3.01469
23.6322,3.03211
23.6322,3.04916
23.6322,3.06654
23.6322,3.08112
23.6322,3.09763
23.6322,3.11412
23.6322,3.13116
23.6322,3.1486
23.6322,3.16535
23.6322,3.18172
23.6322,3.19876
23.6322,3.21625
23.6322,3.23186
23.6322,3.24856
23.6322,3.2649
23.6322,3.28171
23.6322,3.29903
23.6322,3.31449
23.6322,3.33165
23.6322,3.34785
23.6322,3.36489
23.6322,3.38192
